Div,Date,season,HomeTeam,AwayTeam,HTOa,ATOa,HTAt,ATAt,HTMid,ATMid,HTDef,ATDef,HomeSquad,AwaySquad,HomeAvgAge,AwayAvgAge,HomeMV,AwayMV,FTHG,FTAG,FTR,HTHG,HTAG,HTR,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,HxG,AxG,HxA,AxA,HxPTS,AxPTS,HPPDA,APPDA,B365H,B365D,B365A,BWH,BWD,BWA,IWH,IWD,IWA,PSH,PSD,PSA,WHH,WHD,WHA,VCH,VCD,VCA,PSCH,PSCD,PSCA
E0,2020-11-01,2020-2021,Aston Villa,Southampton,76,76,76,77,76,76,75,76,53,39,23,24,430.75,282.8,3,4,A,0,3,A,19,9,10,4,12,17,11,1,1,2,0,0,2.45,1.0,1.55,0.78,2.39,0.44,7.0,7.45,2.45,3.5,2.8,2.35,3.6,2.85,2.5,3.35,2.75,2.53,3.72,2.81,2.5,3.5,2.75,2.4,3.6,2.8,2.69,3.56,2.73
E0,2020-11-01,2020-2021,Newcastle United,Everton,77,79,76,81,77,78,76,79,33,44,26,24,255.35,511.2,2,1,H,0,0,D,11,15,4,4,9,10,5,4,2,4,0,0,2.63,1.22,0.67,0.69,2.45,0.39,34.25,8.79,3.7,3.4,2.05,3.75,3.4,2.05,3.55,3.3,2.1,3.82,3.56,2.09,3.7,3.4,2.05,3.5,3.5,2.05,3.34,3.43,2.33
E0,2020-11-01,2020-2021,Manchester United,Arsenal,82,80,84,84,82,81,82,77,39,42,24,24,770.05,619.25,0,1,A,0,0,D,8,7,2,2,12,12,6,3,3,3,0,0,0.39,1.0,0.39,0.2,0.62,2.06,17.65,11.85,2.0,3.6,3.6,2.0,3.7,3.6,2.05,3.45,3.55,2.05,3.78,3.73,2.05,3.6,3.6,2.05,3.6,3.5,2.02,3.65,3.97
E0,2020-11-01,2020-2021,Tottenham,Brighton,82,76,85,75,82,74,81,74,41,46,24,24,703.5,290.4,2,1,H,1,0,H,9,6,3,2,14,13,4,5,2,1,0,0,1.97,0.32,1.12,0.32,2.69,0.19,9.57,14.79,1.61,4.0,5.5,1.62,4.25,5.0,1.65,3.9,5.0,1.65,4.26,5.54,1.63,4.0,5.25,1.62,4.2,5.25,1.61,4.36,5.77
E0,2020-11-02,2020-2021,Fulham,West Bromwich Albion,75,73,77,72,74,73,73,73,38,43,26,26,239.75,141.15,2,0,H,2,0,H,13,10,6,1,13,11,5,2,3,2,0,0,1.62,0.48,0.89,0.37,2.34,0.46,12.48,5.05,2.4,3.3,3.0,2.4,3.3,3.0,2.45,3.1,3.0,2.47,3.4,3.13,2.4,3.3,3.0,2.45,3.25,3.0,2.48,3.32,3.19
E0,2020-11-02,2020-2021,Leeds,Leicester,74,79,77,81,75,79,74,79,39,40,24,25,238.1,510.7,1,4,A,0,2,A,11,10,4,8,9,5,10,3,1,1,0,0,1.75,3.08,1.68,1.67,0.52,2.3,6.74,36.9,2.5,3.6,2.62,2.6,3.6,2.6,2.55,3.3,2.7,2.59,3.65,2.79,2.55,3.5,2.7,2.63,3.5,2.63,2.42,3.71,2.97
E0,2020-11-06,2020-2021,Brighton,Burnley,76,77,75,77,74,76,74,76,46,32,24,26,290.4,132.3,0,0,D,0,0,D,19,4,3,1,11,5,5,3,1,0,0,0,1.59,0.33,1.33,0.22,2.38,0.4,10.05,13.85,1.85,3.5,4.33,1.9,3.5,4.25,1.9,3.5,4.3,1.93,3.51,4.63,1.88,3.4,4.4,1.83,3.5,4.6,1.99,3.42,4.45
E0,2020-11-06,2020-2021,Southampton,Newcastle United,76,77,77,76,76,77,76,76,39,33,24,26,282.8,255.35,2,0,H,1,0,H,15,4,8,2,12,11,8,3,1,2,0,0,0.99,0.18,0.77,0.11,2.1,0.54,5.69,16.75,2.0,3.6,3.7,2.0,3.5,3.75,2.05,3.6,3.5,2.08,3.62,3.8,2.0,3.6,3.7,2.0,3.6,3.7,2.2,3.47,3.59
E0,2020-11-07,2020-2021,Everton,Manchester United,79,82,81,84,78,82,80,82,44,39,24,24,511.2,770.05,1,3,A,1,2,A,7,13,1,5,12,19,5,2,4,2,0,0,0.38,1.6,0.3,1.43,0.41,2.38,12.7,12.27,2.9,3.5,2.37,2.85,3.5,2.4,2.9,3.3,2.4,2.98,3.65,2.44,2.9,3.5,2.4,2.9,3.5,2.38,3.33,3.68,2.23
E0,2020-11-07,2020-2021,Crystal Palace,Leeds,77,75,79,77,76,75,74,74,36,39,27,24,193.85,238.1,4,1,H,3,1,H,10,9,6,3,9,1,3,6,0,2,0,0,1.3,0.85,1.18,0.72,1.75,0.96,20.71,4.11,2.87,3.4,2.45,2.9,3.4,2.45,2.9,3.15,2.5,2.99,3.48,2.52,2.9,3.3,2.5,3.0,3.3,2.45,2.89,3.57,2.54
E0,2020-11-07,2020-2021,Chelsea,Sheffield United,82,75,85,74,83,77,81,75,39,40,25,24,889.2,149.85,4,1,H,2,1,H,20,6,9,3,5,14,6,7,0,2,0,0,2.88,0.74,2.56,0.72,2.72,0.18,14.5,29.38,1.36,5.0,8.5,1.4,4.75,7.75,1.4,4.9,8.25,1.41,5.06,8.48,1.38,4.75,8.5,1.36,4.8,9.0,1.39,5.16,8.7
E0,2020-11-07,2020-2021,West Ham,Fulham,78,75,79,77,78,74,76,73,39,38,26,26,334.9,239.75,1,0,H,0,0,D,16,13,7,3,10,9,9,5,2,2,0,0,1.43,1.85,1.06,0.76,1.02,1.72,11.1,37.88,1.83,3.75,4.2,1.85,3.75,4.1,1.83,3.55,4.3,1.85,3.98,4.34,1.8,3.75,4.33,1.8,3.7,4.5,1.9,3.96,4.12
E0,2020-11-08,2020-2021,West Bromwich Albion,Tottenham,73,82,72,85,73,81,72,81,43,41,26,24,141.15,703.5,0,1,A,0,0,D,12,19,2,5,17,12,9,6,1,0,0,0,0.8,1.87,0.62,1.23,0.58,2.2,16.44,7.47,7.0,4.33,1.45,6.0,4.2,1.55,6.25,4.3,1.53,6.58,4.45,1.54,6.5,4.33,1.5,7.0,4.4,1.5,6.88,4.71,1.5
E0,2020-11-08,2020-2021,Leicester,Wolverhampton Wanderers,80,78,81,78,79,82,79,78,40,38,25,23,510.7,450.3,1,0,H,1,0,H,10,7,3,2,12,8,6,3,2,3,0,0,2.05,0.58,0.39,0.44,2.58,0.27,14.8,26.1,2.3,3.2,3.25,2.25,3.2,3.4,2.4,2.9,3.25,2.47,3.17,3.35,2.38,3.2,3.2,2.38,3.13,3.25,2.47,3.17,3.35
E0,2020-11-08,2020-2021,Manchester City,Liverpool,85,85,86,89,86,84,83,86,36,43,24,24,1040.0,969.65,1,1,D,1,1,D,7,10,2,3,19,11,1,2,3,1,0,0,1.58,1.19,0.82,0.23,1.74,0.93,11.12,30.25,1.95,4.2,3.4,1.95,4.0,3.5,2.0,3.8,3.4,2.0,4.2,3.56,2.0,3.9,3.4,2.0,3.9,3.4,1.95,4.17,3.78
E0,2020-11-08,2020-2021,Arsenal,Aston Villa,80,76,84,76,81,76,77,75,42,53,24,23,619.25,430.75,0,3,A,0,1,A,13,15,2,6,11,13,3,8,0,0,0,0,1.39,1.99,0.6,1.88,0.95,1.81,11.27,13.79,1.65,4.1,5.0,1.7,4.0,4.75,1.73,3.75,4.7,1.7,4.11,5.27,1.7,3.8,5.0,1.67,4.0,5.0,1.66,4.58,4.95
E0,2020-11-21,2020-2021,Newcastle United,Chelsea,77,82,79,85,76,83,75,81,33,39,26,25,255.35,889.2,0,2,A,0,1,A,8,14,1,3,11,12,7,4,2,0,0,0,0.37,1.82,0.35,1.75,0.33,2.49,29.53,7.29,6.5,4.75,1.45,6.0,4.6,1.5,5.75,4.6,1.5,6.74,4.61,1.52,6.5,4.33,1.5,7.0,4.5,1.45,7.33,4.94,1.46
E0,2020-11-21,2020-2021,Aston Villa,Brighton,76,76,76,75,76,76,75,74,53,46,23,24,430.75,290.4,1,2,A,0,1,A,15,7,4,3,5,18,12,3,2,1,0,1,1.77,1.5,1.02,1.36,1.62,1.11,18.36,12.24,2.15,3.6,3.2,2.15,3.6,3.25,2.2,3.6,3.05,2.24,3.69,3.28,2.2,3.6,3.2,2.15,3.5,3.3,2.4,3.51,3.12
E0,2020-11-21,2020-2021,Tottenham,Manchester City,82,85,86,86,82,86,81,83,41,36,24,24,703.5,1040.0,2,0,H,1,0,H,4,22,2,5,13,19,0,10,2,2,0,0,0.76,1.66,0.64,1.5,0.68,2.08,14.75,6.56,4.0,4.0,1.8,4.1,3.8,1.83,3.95,4.0,1.8,4.24,4.21,1.82,4.2,3.9,1.8,4.2,3.9,1.8,4.3,4.21,1.81
E0,2020-11-21,2020-2021,Manchester United,West Bromwich Albion,82,73,84,72,82,73,81,72,39,43,24,26,770.05,141.15,1,0,H,0,0,D,17,7,7,2,12,17,8,2,1,1,0,0,2.43,0.44,1.52,0.37,2.74,0.16,7.62,10.8,1.3,5.5,9.5,1.3,5.5,9.75,1.35,5.5,7.5,1.34,5.5,10.03,1.32,5.25,9.5,1.33,5.0,10.0,1.33,5.76,9.79
E0,2020-11-22,2020-2021,Fulham,Everton,75,79,76,81,74,78,74,80,38,44,26,24,239.75,511.2,2,3,A,1,3,A,14,9,6,7,14,10,2,5,2,0,0,0,1.87,2.25,1.11,1.61,1.08,1.65,10.59,13.62,3.9,3.9,1.85,4.0,3.8,1.85,3.7,3.75,1.9,4.06,3.86,1.93,4.0,3.7,1.88,4.1,3.7,1.87,4.24,3.89,1.88
E0,2020-11-22,2020-2021,Sheffield United,West Ham,75,78,73,79,77,78,75,76,40,39,24,26,149.85,334.9,0,1,A,0,0,D,9,15,5,3,7,6,2,6,0,0,0,0,0.69,2.11,0.64,2.07,0.4,2.43,14.5,14.94,3.0,3.25,2.4,3.0,3.3,2.4,3.05,3.0,2.45,3.2,3.3,2.48,3.0,3.3,2.4,3.0,3.2,2.45,3.09,3.25,2.56
E0,2020-11-22,2020-2021,Leeds,Arsenal,75,80,77,83,75,80,74,78,39,42,24,24,238.1,619.25,0,0,D,0,0,D,25,9,4,2,9,8,5,3,3,0,0,1,1.96,0.71,1.58,0.6,2.28,0.52,6.88,15.6,3.0,3.75,2.2,3.1,3.75,2.15,3.05,3.65,2.2,3.18,3.84,2.25,3.2,3.6,2.2,3.13,3.6,2.2,3.58,3.89,2.06
E0,2020-11-22,2020-2021,Liverpool,Leicester,85,80,86,81,84,80,86,77,43,40,24,25,969.65,510.7,3,0,H,2,0,H,24,11,13,4,15,6,10,3,0,2,0,0,3.77,1.98,3.21,0.8,2.42,0.45,8.28,18.1,1.85,4.0,3.8,1.91,3.8,3.75,1.9,3.8,3.75,1.88,4.08,3.84,1.88,3.8,3.9,1.9,3.8,3.9,1.82,4.12,4.32
E0,2020-11-23,2020-2021,Burnley,Crystal Palace,76,77,76,79,76,76,76,76,32,36,26,27,132.3,193.85,1,0,H,1,0,H,10,15,4,5,13,9,4,7,2,0,0,0,1.75,1.28,0.84,1.05,1.74,1.0,11.59,16.0,2.75,3.1,2.75,2.75,3.1,2.75,2.8,2.8,2.8,2.89,3.06,2.89,2.7,3.1,2.8,2.75,3.1,2.75,2.68,3.16,3.01
E0,2020-11-23,2020-2021,Wolverhampton Wanderers,Southampton,78,76,78,78,81,77,78,76,38,39,23,24,450.3,282.8,1,1,D,0,0,D,20,7,9,2,14,13,7,4,2,0,0,0,1.57,1.08,0.7,1.08,1.76,0.96,12.41,12.37,2.3,3.25,3.25,2.3,3.25,3.2,2.3,3.0,3.25,2.34,3.34,3.41,2.35,3.2,3.25,2.38,3.2,3.2,2.4,3.32,3.28
E0,2020-11-27,2020-2021,Crystal Palace,Newcastle United,77,77,79,79,76,76,76,75,36,33,27,26,193.85,255.35,0,2,A,0,0,D,12,14,3,7,9,10,7,3,2,2,0,0,0.53,1.28,0.36,1.01,0.71,2.0,16.91,7.47,2.05,3.25,3.75,2.15,3.2,3.7,2.15,3.2,3.55,2.18,3.3,3.84,2.15,3.1,3.75,2.15,3.13,3.8,2.18,3.22,3.96
E0,2020-11-28,2020-2021,Brighton,Liverpool,76,85,75,86,76,84,74,86,46,43,24,24,290.4,969.65,1,1,D,0,0,D,11,6,3,2,9,13,4,3,2,1,0,0,2.31,0.28,0.61,0.19,2.83,0.1,12.57,9.41,5.5,4.2,1.57,5.5,4.0,1.62,4.9,4.1,1.63,5.42,4.25,1.65,5.5,4.0,1.62,5.5,4.33,1.57,4.96,4.29,1.69
E0,2020-11-28,2020-2021,Manchester City,Burnley,84,76,86,76,86,76,83,77,36,32,24,26,1040.0,132.3,5,0,H,3,0,H,19,9,6,1,12,4,6,4,0,0,0,0,2.26,0.42,2.12,0.21,2.62,0.26,8.44,32.0,1.16,7.5,16.0,1.18,7.5,15.0,1.17,7.5,14.0,1.18,8.3,14.98,1.17,7.5,17.0,1.14,8.0,19.0,1.13,11.08,19.55
E0,2020-11-28,2020-2021,Everton,Leeds,79,75,80,78,79,75,79,74,44,39,24,24,511.2,238.1,0,1,A,0,0,D,15,23,8,7,8,14,4,2,1,2,0,0,1.29,3.11,1.25,3.1,0.37,2.49,16.37,6.41,1.95,3.8,3.6,1.95,3.7,3.7,2.0,3.75,3.4,2.07,3.76,3.64,2.05,3.6,3.5,2.0,3.7,3.6,2.35,3.66,3.09
E0,2020-11-28,2020-2021,West Bromwich Albion,Sheffield United,73,75,72,73,73,77,72,75,43,40,26,24,141.15,149.85,1,0,H,1,0,H,17,21,6,5,10,9,14,9,2,3,0,0,1.72,3.37,0.89,2.86,0.48,2.38,9.58,13.2,2.6,3.2,2.8,2.55,3.1,2.95,2.55,3.2,2.8,2.66,3.22,2.99,2.6,3.2,2.8,2.6,3.13,2.9,2.67,3.17,3.02
E0,2020-11-29,2020-2021,Southampton,Manchester United,76,82,78,84,77,82,76,81,39,39,24,24,282.8,770.05,2,3,A,2,0,H,10,15,5,6,12,12,5,9,1,0,0,0,0.5,2.48,0.33,1.6,0.23,2.66,10.63,11.96,4.0,3.5,1.95,3.8,3.6,1.95,3.65,3.5,2.0,3.94,3.66,2.02,3.9,3.4,2.0,3.75,3.5,2.0,3.92,3.86,1.96
E0,2020-11-29,2020-2021,Chelsea,Tottenham,82,82,85,89,83,82,81,81,39,41,25,24,889.2,703.5,0,0,D,0,0,D,13,5,3,1,20,9,3,3,4,2,0,0,0.97,0.23,0.9,0.17,2.02,0.62,9.88,32.33,2.05,3.5,3.6,2.1,3.5,3.5,2.1,3.5,3.35,2.14,3.51,3.69,2.1,3.5,3.5,2.05,3.6,3.5,2.0,3.75,3.89
E0,2020-11-29,2020-2021,Arsenal,Wolverhampton Wanderers,80,78,83,78,80,81,78,78,42,38,24,23,619.25,450.3,1,2,A,1,2,A,13,11,2,5,13,13,8,4,3,4,0,0,1.12,2.01,0.81,1.27,0.69,2.07,8.04,17.64,2.05,3.4,3.75,2.05,3.4,3.8,2.1,3.25,3.6,2.18,3.33,3.81,2.1,3.25,3.7,2.15,3.13,3.75,2.14,3.33,3.91
E0,2020-11-30,2020-2021,Leicester,Fulham,80,75,81,75,80,74,77,74,40,38,25,26,510.7,239.75,1,2,A,0,2,A,16,10,3,5,9,21,6,5,0,2,0,0,1.28,2.04,0.57,1.22,0.79,1.97,5.67,17.45,1.5,4.33,6.5,1.53,4.1,6.5,1.53,4.3,6.0,1.54,4.53,6.44,1.52,4.2,6.5,1.5,4.33,6.5,1.68,4.1,5.34
E0,2020-11-30,2020-2021,West Ham,Aston Villa,78,76,79,76,78,76,76,75,39,53,26,23,334.9,430.75,2,1,H,1,1,D,6,16,2,6,20,7,3,7,1,1,0,0,0.57,2.39,0.48,1.49,0.21,2.68,12.57,13.09,2.25,3.6,3.0,2.25,3.5,3.1,2.3,3.5,2.95,2.36,3.64,3.09,2.3,3.5,3.0,2.3,3.5,3.0,2.37,3.56,3.12
E0,2020-12-05,2020-2021,Burnley,Everton,76,79,76,80,76,79,77,79,32,44,26,24,132.3,511.2,1,1,D,1,1,D,8,13,3,6,6,9,8,4,0,0,0,0,0.73,2.28,0.71,2.24,0.31,2.55,16.39,7.5,4.0,3.5,1.9,4.1,3.5,1.91,4.1,3.4,1.95,4.14,3.58,1.99,4.0,3.5,1.95,4.1,3.5,1.93,3.68,3.63,2.1
E0,2020-12-05,2020-2021,Manchester City,Fulham,84,75,86,75,86,75,83,74,36,38,24,26,1040.0,239.75,2,0,H,2,0,H,16,6,6,1,7,6,9,3,0,0,0,0,3.26,0.29,2.28,0.28,2.93,0.04,6.4,25.05,1.1,11.0,19.0,1.11,10.0,21.0,1.12,9.0,18.0,1.13,10.23,23.63,1.11,9.0,23.0,1.1,10.0,26.0,1.13,9.9,22.91
E0,2020-12-05,2020-2021,West Ham,Manchester United,78,82,79,83,78,82,76,81,39,39,26,24,334.9,770.05,1,3,A,1,0,H,19,15,6,6,9,10,5,4,0,0,0,0,2.53,1.79,1.64,1.77,1.88,0.9,17.48,13.25,3.6,3.6,2.0,3.6,3.5,2.05,3.7,3.45,2.0,3.75,3.69,2.06,3.6,3.4,2.1,3.6,3.6,2.0,3.52,3.53,2.2
E0,2020-12-05,2020-2021,Chelsea,Leeds,82,75,82,78,83,75,81,74,39,39,25,24,889.2,238.1,3,1,H,1,1,D,23,8,11,3,12,9,8,4,0,2,0,0,4.89,1.03,4.12,0.9,2.95,0.04,9.58,9.18,1.5,4.5,6.0,1.53,4.4,5.75,1.55,4.4,5.5,1.56,4.54,6.19,1.53,4.33,6.0,1.5,4.6,6.0,1.48,5.15,6.34
E0,2020-12-06,2020-2021,West Bromwich Albion,Crystal Palace,73,77,72,79,74,76,72,76,43,36,26,27,141.15,193.85,1,5,A,1,1,D,9,18,4,6,10,16,4,6,2,2,1,0,0.57,1.69,0.44,1.66,0.53,2.25,15.24,12.28,2.87,3.2,2.55,2.8,3.2,2.6,2.85,3.1,2.55,2.98,3.3,2.61,2.88,3.2,2.55,2.88,3.13,2.6,3.14,3.4,2.44
E0,2020-12-06,2020-2021,Sheffield United,Leicester,75,80,73,81,76,80,75,77,40,40,24,25,149.85,510.7,1,2,A,1,1,D,4,13,1,4,13,6,6,5,1,3,0,0,0.29,1.39,0.29,0.71,0.43,2.33,17.43,5.55,3.8,3.5,1.95,3.8,3.5,2.0,4.0,3.5,1.9,4.02,3.54,2.04,3.8,3.5,2.0,3.9,3.4,2.0,4.14,3.67,1.96
E0,2020-12-06,2020-2021,Tottenham,Arsenal,82,80,89,83,82,80,81,78,41,42,24,24,703.5,619.25,2,0,H,2,0,H,6,11,3,2,16,12,3,9,1,2,0,0,0.39,0.6,0.32,0.41,1.05,1.49,19.75,5.1,1.95,3.6,3.8,1.95,3.6,3.8,2.0,3.5,3.7,2.07,3.56,3.87,2.0,3.5,3.8,1.95,3.5,3.9,2.3,3.54,3.29
E0,2020-12-06,2020-2021,Liverpool,Wolverhampton Wanderers,85,79,86,79,84,81,86,78,43,38,24,23,969.65,450.3,4,0,H,1,0,H,11,9,6,3,8,14,4,6,1,1,0,0,1.59,0.36,1.11,0.25,2.43,0.37,17.85,20.67,1.5,4.33,6.5,1.5,4.2,7.0,1.55,4.0,6.25,1.54,4.25,7.17,1.5,4.2,7.0,1.5,4.33,6.5,1.61,4.44,5.64
E0,2020-12-07,2020-2021,Brighton,Southampton,76,76,75,78,76,77,74,76,46,39,24,24,290.4,282.8,1,2,A,1,1,D,12,10,4,3,12,12,4,3,3,3,0,0,2.03,1.35,1.07,0.57,1.92,0.81,9.36,6.06,2.45,3.4,2.9,2.55,3.4,2.75,2.65,3.25,2.7,2.56,3.46,2.93,2.5,3.3,2.88,2.5,3.3,2.88,2.51,3.42,3.02
E0,2020-12-11,2020-2021,Leeds,West Ham,75,78,74,79,77,78,74,77,39,39,24,26,238.1,334.9,1,2,A,1,1,D,13,19,7,8,12,10,5,6,1,2,0,0,1.57,1.79,0.53,1.52,1.23,1.5,5.42,25.15,2.15,3.7,3.1,2.2,3.6,3.1,2.15,3.6,3.15,2.22,3.71,3.3,2.2,3.5,3.25,2.15,3.75,3.13,2.19,3.78,3.32
E0,2020-12-12,2020-2021,Wolverhampton Wanderers,Aston Villa,79,76,79,76,81,77,78,75,38,53,23,23,450.3,430.75,0,1,A,0,0,D,16,13,7,2,23,15,5,8,2,5,0,0,1.14,1.27,0.91,0.32,1.18,1.49,8.3,5.79,2.25,3.25,3.25,2.35,3.3,3.1,2.35,3.05,3.15,2.4,3.32,3.28,2.35,3.2,3.2,2.3,3.3,3.2,2.59,3.31,2.99
E0,2020-12-12,2020-2021,Newcastle United,West Bromwich Albion,77,73,79,73,76,73,75,72,33,43,26,26,255.35,141.15,2,1,H,1,0,H,12,13,7,3,9,12,4,3,2,3,0,0,0.9,0.57,0.82,0.42,1.64,1.0,25.4,11.5,2.45,3.2,3.0,2.45,3.2,3.0,2.4,3.05,2.95,2.62,3.32,2.95,2.5,3.25,2.9,2.45,3.2,3.0,2.47,3.24,3.24
E0,2020-12-12,2020-2021,Manchester United,Manchester City,82,84,83,86,82,86,81,83,39,36,24,24,770.05,1040.0,0,0,D,0,0,D,11,9,2,2,13,6,4,3,1,1,0,0,0.59,1.28,0.54,1.19,0.73,1.98,16.05,18.53,4.33,4.2,1.72,4.2,4.2,1.75,4.4,3.85,1.73,4.49,4.32,1.75,4.5,4.0,1.73,4.75,4.0,1.7,4.68,4.29,1.73
E0,2020-12-12,2020-2021,Everton,Chelsea,79,82,80,82,79,83,79,81,44,39,24,25,511.2,889.2,1,0,H,1,0,H,9,10,4,3,10,11,6,6,2,3,0,0,1.22,1.01,0.42,0.34,1.55,1.1,18.75,4.12,4.33,4.2,1.7,4.25,4.1,1.75,4.4,3.8,1.73,4.52,4.28,1.76,4.33,4.0,1.75,4.5,4.0,1.73,4.99,4.19,1.71
E0,2020-12-13,2020-2021,Southampton,Sheffield United,76,75,78,73,77,76,76,75,39,40,24,24,282.8,149.85,3,0,H,1,0,H,16,3,6,0,8,14,8,4,0,1,0,0,2.28,0.22,2.07,0.22,2.78,0.13,5.22,13.21,1.7,3.75,5.0,1.7,3.8,5.0,1.73,3.5,4.9,1.73,4.01,5.07,1.7,3.8,5.0,1.7,3.7,5.25,1.65,4.11,5.75
E0,2020-12-13,2020-2021,Crystal Palace,Tottenham,77,82,79,89,76,82,76,82,36,41,27,24,193.85,703.5,1,1,D,0,1,A,16,14,5,6,15,11,4,7,1,1,0,0,1.84,1.41,0.98,0.83,1.71,1.03,10.7,10.72,4.5,3.9,1.72,4.75,3.7,1.75,4.6,3.5,1.77,4.92,3.83,1.79,4.75,3.7,1.75,4.8,3.7,1.75,4.33,3.93,1.85
E0,2020-12-13,2020-2021,Fulham,Liverpool,75,85,75,86,75,84,74,86,38,43,26,24,239.75,969.65,1,1,D,1,0,H,10,12,5,6,9,5,6,8,3,1,0,0,1.73,1.82,0.99,0.82,1.29,1.42,32.42,6.21,9.0,5.5,1.3,8.5,5.5,1.33,8.0,5.25,1.33,8.67,5.98,1.34,8.5,5.5,1.33,8.0,5.25,1.36,8.51,5.36,1.38
E0,2020-12-13,2020-2021,Arsenal,Burnley,80,76,87,76,79,76,78,76,42,32,24,26,619.25,132.3,0,1,A,0,0,D,18,10,6,2,5,11,13,4,2,1,1,0,1.85,0.82,1.75,0.73,2.16,0.62,9.5,14.85,1.53,4.2,6.25,1.55,4.1,6.25,1.55,3.95,6.5,1.54,4.33,6.84,1.53,4.2,6.5,1.53,4.1,6.5,1.49,4.82,6.88
E0,2020-12-13,2020-2021,Leicester,Brighton,80,76,81,75,80,76,77,75,40,46,25,24,510.7,290.4,3,0,H,3,0,H,15,12,6,4,9,11,9,5,2,1,0,0,1.64,0.79,1.16,0.75,2.07,0.68,13.05,9.39,2.0,3.5,3.8,2.0,3.4,3.9,2.0,3.45,3.75,2.06,3.56,3.91,2.0,3.5,3.75,2.0,3.5,3.8,2.12,3.55,3.72
E0,2020-12-15,2020-2021,Wolverhampton Wanderers,Chelsea,79,82,79,82,81,83,78,81,38,39,23,25,450.3,889.2,2,1,H,0,0,D,12,13,4,3,12,12,5,6,2,2,0,0,0.68,1.57,0.59,0.92,0.64,2.11,19.69,7.83,5.25,3.8,1.66,5.0,3.8,1.7,5.5,3.5,1.7,5.59,3.9,1.7,5.5,3.7,1.67,5.75,3.7,1.65,5.79,3.86,1.68
E0,2020-12-15,2020-2021,Manchester City,West Bromwich Albion,84,73,86,73,86,73,83,72,36,43,24,26,1040.0,141.15,1,1,D,1,1,D,26,5,7,1,5,8,13,2,2,3,0,0,2.59,0.21,2.03,0.05,2.82,0.11,6.93,35.0,1.09,11.0,21.0,1.1,10.5,23.0,1.1,9.5,24.0,1.11,9.75,23.03,1.11,9.0,26.0,1.08,11.0,29.0,1.09,12.6,29.4
E0,2020-12-16,2020-2021,Arsenal,Southampton,80,76,87,78,79,77,78,76,42,39,24,24,619.25,282.8,1,1,D,0,1,A,9,13,4,3,13,13,2,7,1,3,1,0,0.66,1.11,0.65,0.99,0.9,1.77,17.1,9.41,2.25,3.5,3.1,2.2,3.5,3.2,2.25,3.25,3.15,2.27,3.55,3.32,2.25,3.4,3.2,2.2,3.5,3.2,2.17,3.58,3.55
E0,2020-12-16,2020-2021,Leeds,Newcastle United,75,77,74,79,77,76,74,75,39,33,24,26,238.1,255.35,5,2,H,1,1,D,25,10,10,4,10,13,7,4,3,1,0,0,2.95,1.44,2.2,1.43,2.36,0.46,4.21,15.69,1.75,4.0,4.33,1.75,3.8,4.6,1.77,3.6,4.4,1.78,4.07,4.6,1.75,3.8,4.6,1.75,3.8,4.5,1.6,4.54,5.6
E0,2020-12-16,2020-2021,Leicester,Everton,80,79,81,80,80,79,77,79,40,44,25,24,510.7,511.2,0,2,A,0,1,A,14,11,2,6,12,9,4,6,2,3,0,0,0.84,1.51,0.75,0.55,0.69,2.01,6.96,26.69,2.15,3.6,3.25,2.2,3.6,3.1,2.2,3.3,3.2,2.23,3.62,3.37,2.2,3.5,3.2,2.2,3.6,3.13,2.16,3.55,3.58
E0,2020-12-16,2020-2021,Fulham,Brighton,75,76,75,75,75,76,74,75,38,46,26,24,239.75,290.4,0,0,D,0,0,D,9,9,4,4,15,11,1,8,1,0,0,0,1.0,0.46,0.43,0.33,1.92,0.75,11.36,7.52,2.87,3.3,2.5,2.9,3.3,2.5,2.9,3.05,2.5,3.0,3.4,2.53,2.9,3.25,2.5,2.9,3.3,2.5,3.04,3.31,2.56
E0,2020-12-16,2020-2021,Liverpool,Tottenham,85,82,86,89,84,82,86,82,43,41,24,24,969.65,703.5,2,1,H,1,1,D,17,8,11,2,8,9,7,4,0,2,0,0,1.22,1.52,1.05,1.12,1.1,1.64,7.35,18.05,1.75,3.8,4.5,1.78,3.75,4.5,1.8,3.65,4.3,1.81,3.9,4.64,1.78,3.75,4.5,1.75,3.9,4.4,1.81,4.07,4.39
E0,2020-12-16,2020-2021,West Ham,Crystal Palace,78,77,79,79,78,76,77,76,39,36,26,27,334.9,193.85,1,1,D,0,1,A,9,8,2,2,8,12,5,3,0,1,0,1,0.45,1.09,0.39,1.06,0.7,1.99,12.19,10.67,2.05,3.4,3.6,2.05,3.3,3.8,2.1,3.2,3.6,2.09,3.54,3.82,2.1,3.4,3.6,2.1,3.4,3.6,2.17,3.45,3.68
E0,2020-12-17,2020-2021,Aston Villa,Burnley,76,76,76,76,77,76,75,76,53,32,23,26,430.75,132.3,0,0,D,0,0,D,27,6,7,4,17,19,11,1,1,1,0,0,1.81,0.32,1.19,0.25,2.48,0.34,5.29,5.77,1.75,3.8,4.5,1.7,4.0,4.75,1.73,3.6,4.7,1.76,3.93,4.95,1.73,3.75,4.8,1.73,3.75,4.8,1.85,3.86,4.47
