Div,Date,season,HomeTeam,AwayTeam,HTOa,ATOa,HTAt,ATAt,HTMid,ATMid,HTDef,ATDef,HomeSquad,AwaySquad,HomeAvgAge,AwayAvgAge,HomeMV,AwayMV,FTHG,FTAG,FTR,HTHG,HTAG,HTR,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,HxG,AxG,HxA,AxA,HxPTS,AxPTS,HPPDA,APPDA,B365H,B365D,B365A,BWH,BWD,BWA,IWH,IWD,IWA,PSH,PSD,PSA,WHH,WHD,WHA,VCH,VCD,VCA,PSCH,PSCD,PSCA
E0,2017-08-19,2017-2018,Bournemouth,Watford,75,77,76,77,74,76,75,76,35,37,26,26,144.5,196.0,0,2,A,0,0,D,6,19,2,7,6,14,8,5,1,3,0,0,0.77,2.18,0.18,1.07,0.41,2.4,10.31,9.2,2.0,3.6,4.0,1.95,3.5,4.0,1.9,3.5,4.1,1.98,3.63,4.16,1.95,3.4,4.0,2.0,3.6,4.0,2.1,3.52,3.84
E0,2017-08-19,2017-2018,Burnley,West Bromwich Albion,75,76,74,80,75,75,75,76,30,33,27,26,169.3,165.95,0,1,A,0,0,D,20,8,0,1,11,11,5,5,1,0,0,1,1.37,0.65,1.01,0.49,1.97,0.76,5.5,14.0,2.63,3.2,3.0,2.55,3.0,3.1,2.4,3.2,3.05,2.64,3.17,3.07,2.4,3.0,3.0,2.6,3.13,3.13,2.75,3.01,3.09
E0,2017-08-19,2017-2018,Leicester,Brighton,78,74,79,74,79,74,76,73,34,39,26,26,304.25,148.2,2,0,H,1,0,H,14,5,4,2,8,10,6,2,1,0,0,0,1.88,0.12,1.22,0.07,2.75,0.14,20.82,19.21,1.73,3.8,5.5,1.75,3.6,5.0,1.75,3.6,4.8,1.74,3.85,5.43,1.73,3.3,5.5,1.73,3.8,5.4,1.76,3.73,5.45
E0,2017-08-19,2017-2018,Liverpool,Crystal Palace,82,76,83,81,82,76,80,75,35,41,24,25,857.5,220.73,1,0,H,0,0,D,23,4,13,1,12,13,4,2,1,3,0,0,2.85,0.73,1.75,0.68,2.69,0.21,4.1,21.11,1.36,5.25,9.5,1.34,5.25,9.0,1.35,5.3,8.0,1.39,5.24,9.27,1.33,4.5,9.0,1.36,5.25,9.0,1.39,5.31,9.0
E0,2017-08-19,2017-2018,Southampton,West Ham,78,79,78,80,78,79,77,78,29,41,25,25,297.0,260.6,3,2,H,2,1,H,14,16,5,8,18,10,7,2,1,1,0,1,2.14,1.53,0.49,0.48,1.85,0.88,4.85,23.46,1.75,3.8,5.25,1.7,3.8,5.0,1.75,3.6,4.8,1.71,3.96,5.43,1.7,3.6,4.5,1.73,3.8,5.25,1.7,4.02,5.45
E0,2017-08-19,2017-2018,Stoke,Arsenal,77,83,78,86,77,82,77,80,35,45,26,24,192.45,694.0,1,0,H,0,0,D,11,18,4,6,6,11,2,9,0,0,0,0,0.69,1.41,0.64,1.28,0.79,1.94,24.07,5.11,4.5,3.8,1.85,4.5,3.75,1.78,4.8,3.6,1.75,4.39,3.85,1.88,4.5,3.5,1.8,4.6,3.8,1.83,4.37,3.92,1.86
E0,2017-08-19,2017-2018,Swansea,Manchester United,76,83,75,86,77,83,75,81,36,35,26,26,165.49,849.5,0,4,A,0,1,A,6,17,1,8,12,11,3,5,1,1,0,0,0.3,3.41,0.24,2.12,0.02,2.96,17.95,8.35,11.0,5.0,1.36,9.25,4.75,1.36,7.5,4.8,1.4,12.01,5.33,1.33,10.0,4.5,1.36,12.0,5.0,1.33,11.55,5.25,1.34
E0,2017-08-20,2017-2018,Huddersfield,Newcastle United,73,75,73,74,73,75,72,75,35,37,25,25,106.05,208.28,1,0,H,0,0,D,7,13,3,5,13,10,7,3,3,4,0,0,0.27,0.97,0.14,0.85,0.61,2.05,7.79,13.84,2.5,3.25,3.2,2.4,3.25,3.1,2.3,3.3,3.15,2.51,3.31,3.13,2.5,3.1,3.0,2.38,3.25,3.25,2.83,3.21,2.81
E0,2017-08-20,2017-2018,Tottenham,Chelsea,82,84,86,85,82,85,81,82,34,46,24,24,829.6,884.25,1,2,A,0,1,A,18,9,6,2,14,21,14,3,3,3,0,0,0.72,0.83,0.59,0.76,1.21,1.43,8.39,14.13,2.1,3.6,3.75,2.0,3.5,3.75,2.1,3.4,3.5,2.08,3.58,3.85,2.1,3.3,3.6,2.05,3.4,3.5,2.16,3.36,3.84
E0,2017-08-21,2017-2018,Manchester City,Everton,83,80,84,79,85,82,81,79,32,48,25,24,1010.0,381.25,1,1,D,0,1,A,19,7,6,2,7,9,7,1,1,2,1,1,1.14,0.6,0.97,0.6,1.8,0.88,11.46,21.46,1.33,5.75,10.0,1.33,5.25,9.25,1.35,5.3,8.0,1.31,5.88,11.27,1.33,5.0,9.0,1.3,5.75,9.5,1.3,6.15,11.1
E0,2017-08-26,2017-2018,Bournemouth,Manchester City,75,83,76,84,74,85,75,81,35,32,26,25,144.5,1010.0,1,2,A,1,1,D,9,19,3,8,13,14,2,5,5,4,0,1,0.42,1.77,0.3,1.38,0.39,2.41,15.05,4.14,11.0,6.0,1.3,9.25,5.25,1.33,9.0,6.0,1.3,11.14,5.79,1.32,9.0,5.0,1.33,11.0,6.0,1.3,12.0,6.75,1.27
E0,2017-08-26,2017-2018,Crystal Palace,Swansea,76,76,81,75,76,77,75,75,41,36,25,26,220.73,165.49,0,2,A,0,1,A,16,7,3,3,9,6,1,1,4,1,0,0,0.82,0.97,0.69,0.84,1.18,1.49,15.32,24.0,1.95,3.5,4.33,1.9,3.5,4.2,1.9,3.5,4.1,1.99,3.43,4.41,1.95,3.25,4.2,1.95,3.5,4.4,2.12,3.3,4.09
E0,2017-08-26,2017-2018,Huddersfield,Southampton,73,78,73,78,73,78,72,77,35,29,25,25,106.05,297.0,0,0,D,0,0,D,16,6,6,3,10,10,5,4,0,1,0,0,1.52,0.8,1.11,0.8,1.93,0.79,12.62,11.46,3.9,3.4,2.1,3.9,3.2,2.1,3.15,3.3,2.3,4.01,3.45,2.08,3.8,3.1,2.1,4.0,3.3,2.1,4.21,3.48,2.02
E0,2017-08-26,2017-2018,Manchester United,Leicester,83,78,86,79,83,79,81,76,35,34,26,26,849.5,304.25,2,0,H,0,0,D,22,11,7,4,8,7,9,3,1,2,0,0,2.74,0.67,1.89,0.65,2.72,0.18,8.17,17.11,1.33,5.5,11.0,1.34,5.0,9.75,1.25,6.0,11.0,1.33,5.56,11.31,1.33,5.0,9.0,1.33,5.5,10.5,1.33,5.6,11.25
E0,2017-08-26,2017-2018,Newcastle United,West Ham,75,79,74,80,75,79,75,78,37,41,25,25,208.28,260.6,3,0,H,1,0,H,16,8,8,3,17,11,7,5,1,3,0,0,2.76,0.56,2.69,0.06,2.78,0.14,11.35,5.71,2.3,3.4,3.4,2.25,3.25,3.4,2.3,3.3,3.15,2.34,3.42,3.33,2.3,3.2,3.2,2.3,3.4,3.4,2.36,3.45,3.26
E0,2017-08-26,2017-2018,Watford,Brighton,77,74,77,74,76,74,76,73,37,39,26,26,196.0,148.2,0,0,D,0,0,D,8,16,0,2,7,18,3,11,0,1,1,0,0.28,0.95,0.27,0.63,0.68,1.96,32.25,7.09,1.91,3.4,4.0,1.9,3.5,4.25,1.85,3.5,4.3,1.99,3.37,4.5,1.95,3.25,4.2,2.0,3.4,4.33,2.23,3.23,3.81
E0,2017-08-27,2017-2018,Chelsea,Everton,84,80,85,79,85,82,82,79,46,48,24,24,884.25,381.25,2,0,H,2,0,H,18,7,7,0,12,7,6,3,2,2,0,0,1.17,0.33,0.96,0.31,2.1,0.6,14.84,17.5,1.45,4.5,8.5,1.42,4.6,8.0,1.45,4.5,7.0,1.47,4.55,8.45,1.44,4.2,8.0,1.45,4.5,8.0,1.53,4.35,7.4
E0,2017-08-27,2017-2018,Liverpool,Arsenal,82,83,83,86,82,82,80,80,35,45,24,24,857.5,694.0,4,0,H,2,0,H,18,8,10,0,6,9,4,3,2,4,0,0,3.46,0.48,2.48,0.34,2.88,0.08,17.32,10.19,2.15,3.7,3.5,2.15,3.4,3.4,2.1,3.4,3.5,2.16,3.72,3.46,2.2,3.25,3.4,2.2,3.7,3.3,2.21,3.67,3.25
E0,2017-08-27,2017-2018,Tottenham,Burnley,82,75,86,74,82,75,81,75,34,30,24,27,829.6,169.3,1,1,D,0,0,D,28,13,5,3,9,9,10,7,0,0,0,0,2.35,0.67,1.18,0.54,2.5,0.35,6.9,17.72,1.25,6.5,15.0,1.22,6.5,12.5,1.27,6.0,10.0,1.26,6.45,14.0,1.25,5.5,13.0,1.25,6.0,15.0,1.22,7.25,16.0
E0,2017-08-27,2017-2018,West Bromwich Albion,Stoke,76,77,80,78,75,77,76,77,33,35,26,26,165.95,192.45,1,1,D,0,0,D,10,16,2,2,10,9,10,4,2,2,0,0,0.88,0.98,0.83,0.58,1.26,1.4,12.0,8.89,2.4,3.1,3.5,2.35,3.1,3.3,2.3,3.3,3.15,2.39,3.12,3.55,2.4,3.0,3.2,2.45,3.1,3.4,2.66,3.15,3.06
E0,2017-09-09,2017-2018,Arsenal,Bournemouth,83,75,86,76,82,74,80,75,45,35,24,26,694.0,144.5,3,0,H,2,0,H,17,7,9,2,14,10,10,3,0,1,0,0,2.49,0.58,2.34,0.34,2.62,0.26,7.73,16.11,1.36,5.5,9.0,1.36,5.25,8.0,1.33,5.5,8.5,1.39,5.59,8.29,1.36,5.0,8.0,1.36,5.5,9.0,1.31,6.4,10.0
E0,2017-09-09,2017-2018,Brighton,West Bromwich Albion,74,76,74,80,74,75,73,76,39,33,26,26,148.2,165.95,3,1,H,1,0,H,12,12,6,3,9,4,2,6,2,0,0,0,0.4,0.87,0.36,0.78,0.82,1.8,13.25,30.56,2.7,3.1,3.0,2.6,3.0,3.0,2.65,3.3,2.65,2.76,3.0,3.08,2.62,2.9,3.0,2.7,3.0,3.13,2.71,3.05,3.09
E0,2017-09-09,2017-2018,Everton,Tottenham,80,82,79,86,82,82,79,81,48,34,24,24,381.25,829.6,0,3,A,0,2,A,12,15,1,6,14,14,7,3,3,1,0,0,1.15,2.18,1.03,1.38,0.68,2.11,10.52,10.58,3.8,3.5,2.1,3.6,3.4,2.1,3.5,3.4,2.1,3.94,3.5,2.08,3.5,3.25,2.15,3.8,3.5,2.1,3.98,3.55,2.05
E0,2017-09-09,2017-2018,Leicester,Chelsea,78,84,79,85,79,85,76,82,34,46,26,24,304.25,884.25,1,2,A,0,1,A,8,16,2,6,11,8,2,9,1,0,0,0,1.35,1.04,0.48,1.01,1.69,1.02,11.83,10.93,4.75,3.9,1.8,4.6,3.8,1.75,4.5,3.6,1.8,4.73,3.83,1.83,4.33,3.6,1.8,4.6,3.8,1.83,5.0,3.83,1.79
E0,2017-09-09,2017-2018,Manchester City,Liverpool,83,82,84,83,85,82,81,80,32,35,25,24,1010.0,857.5,5,0,H,2,0,H,13,10,7,3,10,9,8,3,2,2,0,1,3.15,0.67,2.48,0.45,2.79,0.14,9.26,48.55,1.85,4.0,4.2,1.85,3.8,4.0,2.0,3.4,3.8,1.89,3.94,4.2,1.85,3.75,4.0,1.83,4.0,4.33,1.89,3.98,4.14
E0,2017-09-09,2017-2018,Southampton,Watford,78,77,78,77,78,76,77,76,29,37,25,26,297.0,196.0,0,2,A,0,1,A,9,12,1,3,8,11,7,4,0,0,0,0,0.33,0.58,0.27,0.38,0.99,1.53,10.11,9.57,1.65,4.0,6.0,1.65,3.8,5.5,1.65,3.8,5.3,1.67,3.96,5.95,1.67,3.6,5.5,1.65,4.0,6.0,1.69,3.99,5.58
E0,2017-09-09,2017-2018,Stoke,Manchester United,77,83,78,86,77,83,77,81,35,35,26,26,192.45,849.5,2,2,D,1,1,D,10,18,5,8,10,10,5,11,0,0,0,0,1.5,1.97,1.49,1.6,1.05,1.7,15.5,11.12,7.5,4.5,1.5,6.5,4.33,1.5,6.2,4.0,1.55,7.42,4.43,1.52,7.0,4.0,1.5,7.5,4.4,1.5,7.4,4.45,1.51
E0,2017-09-10,2017-2018,Burnley,Crystal Palace,75,76,74,81,75,76,75,75,30,41,27,25,169.3,220.73,1,0,H,1,0,H,4,23,2,5,7,14,3,13,1,1,0,0,0.43,1.73,0.21,1.3,0.39,2.41,8.04,4.7,2.3,3.25,3.5,2.3,3.2,3.3,2.5,3.3,2.85,2.36,3.23,3.48,2.38,3.1,3.2,2.38,3.2,3.4,2.2,3.36,3.73
E0,2017-09-10,2017-2018,Swansea,Newcastle United,76,75,75,74,77,75,75,75,36,37,26,25,165.49,208.28,0,1,A,0,0,D,10,16,4,8,11,15,7,5,2,3,0,0,1.49,1.03,1.34,0.91,1.76,0.95,8.0,9.47,2.4,3.25,3.3,2.4,3.1,3.2,2.2,3.35,3.3,2.41,3.28,3.32,2.38,3.1,3.2,2.38,3.25,3.3,2.52,3.26,3.16
E0,2017-09-11,2017-2018,West Ham,Huddersfield,79,73,80,73,79,73,78,72,41,35,25,25,260.6,106.05,2,0,H,0,0,D,19,10,3,2,11,14,10,3,1,2,0,0,1.95,0.34,0.91,0.28,2.71,0.17,9.11,7.63,1.95,3.5,4.5,1.83,3.5,4.5,2.0,3.4,3.8,1.97,3.46,4.46,1.85,3.5,4.33,1.93,3.5,4.4,2.08,3.36,4.14
E0,2017-09-15,2017-2018,Bournemouth,Brighton,75,74,76,74,74,74,75,73,35,39,26,26,144.5,148.2,2,1,H,0,0,D,15,9,3,2,5,12,6,4,0,0,0,0,1.4,0.87,1.07,0.78,1.8,0.9,12.06,21.67,2.15,3.4,3.8,2.1,3.3,3.7,2.2,3.35,3.3,2.17,3.44,3.74,2.1,3.3,3.8,2.15,3.4,3.75,2.17,3.41,3.76
E0,2017-09-16,2017-2018,Crystal Palace,Southampton,76,78,81,78,76,78,75,77,41,29,25,25,220.73,297.0,0,1,A,0,1,A,14,13,3,4,14,13,5,5,5,1,0,0,2.03,1.11,1.45,0.66,2.05,0.71,12.68,9.4,3.0,3.3,2.6,2.95,3.25,2.5,2.85,3.3,2.5,2.99,3.32,2.6,2.8,3.1,2.6,3.0,3.25,2.6,2.89,3.26,2.72
E0,2017-09-16,2017-2018,Huddersfield,Leicester,73,78,73,79,73,79,72,76,35,34,25,26,106.05,304.25,1,1,D,0,0,D,15,10,3,1,6,6,8,4,1,1,0,0,0.7,1.24,0.58,0.39,0.8,1.9,14.08,15.6,3.5,3.4,2.25,3.2,3.25,2.3,2.85,3.3,2.5,3.46,3.42,2.28,3.3,3.3,2.2,3.5,3.4,2.25,3.62,3.39,2.23
E0,2017-09-16,2017-2018,Liverpool,Burnley,82,75,83,74,82,75,80,75,35,30,24,27,857.5,169.3,1,1,D,1,1,D,35,5,9,4,7,9,12,2,1,2,0,0,2.19,0.33,2.17,0.27,2.71,0.18,13.18,20.39,1.29,6.0,13.0,1.26,5.75,12.0,1.3,5.5,9.5,1.27,6.3,13.45,1.29,5.0,12.0,1.25,6.0,13.0,1.26,6.6,13.0
E0,2017-09-16,2017-2018,Newcastle United,Stoke,75,77,74,78,75,77,75,77,37,35,25,26,208.28,192.45,2,1,H,1,0,H,14,13,3,4,13,11,7,5,3,1,0,0,2.66,0.68,2.07,0.64,2.66,0.23,10.4,7.21,2.38,3.25,3.4,2.35,3.25,3.2,2.3,3.3,3.15,2.37,3.23,3.46,2.3,3.1,3.3,2.38,3.25,3.4,2.17,3.45,3.71
E0,2017-09-16,2017-2018,Tottenham,Swansea,82,76,86,75,82,77,81,75,34,36,24,26,829.6,165.49,0,0,D,0,0,D,26,4,8,0,11,9,11,1,1,3,0,0,1.18,0.15,0.95,0.06,2.25,0.45,4.81,24.36,1.22,7.0,15.0,1.22,6.5,12.5,1.27,5.8,10.5,1.25,6.7,14.0,1.22,6.0,13.0,1.22,7.0,15.0,1.21,7.95,14.25
E0,2017-09-16,2017-2018,Watford,Manchester City,77,83,77,84,76,85,76,81,37,32,26,25,196.0,1010.0,0,6,A,0,3,A,7,28,1,10,8,6,3,11,2,0,0,0,0.8,3.99,0.76,3.03,0.05,2.91,29.54,8.17,9.0,6.0,1.33,9.25,5.25,1.33,8.0,5.3,1.35,9.83,5.64,1.35,8.0,5.5,1.33,9.5,5.5,1.33,9.35,6.1,1.33
E0,2017-09-16,2017-2018,West Bromwich Albion,West Ham,76,79,80,80,75,79,76,78,33,41,26,25,165.95,260.6,0,0,D,0,0,D,6,9,1,1,15,7,2,3,2,2,0,0,0.78,0.27,0.68,0.24,1.85,0.74,26.92,8.44,2.38,3.25,3.4,2.3,3.2,3.25,2.3,3.3,3.15,2.36,3.27,3.43,2.3,3.1,3.3,2.38,3.25,3.4,2.34,3.27,3.49
E0,2017-09-17,2017-2018,Chelsea,Arsenal,84,83,85,86,85,82,82,80,46,45,24,24,884.25,694.0,0,0,D,0,0,D,13,11,4,2,11,15,5,1,1,3,1,0,0.76,1.42,0.7,0.79,0.74,1.99,16.71,10.03,1.8,4.0,4.5,1.75,4.0,4.4,1.85,3.5,4.3,1.81,4.02,4.57,1.8,3.5,4.5,1.8,4.0,4.5,1.77,3.99,4.88
E0,2017-09-17,2017-2018,Manchester United,Everton,83,80,86,79,83,82,81,79,35,48,26,24,849.5,381.25,4,0,H,1,0,H,16,7,7,3,15,14,4,1,1,1,0,0,3.29,1.06,1.78,0.27,2.69,0.21,10.52,9.48,1.36,5.25,10.0,1.34,5.0,10.0,1.35,5.3,8.0,1.35,5.3,10.93,1.33,4.5,11.0,1.33,5.25,12.0,1.35,5.33,10.31
E0,2017-09-23,2017-2018,Burnley,Huddersfield,75,73,75,75,75,72,75,72,30,35,27,25,169.3,106.05,0,0,D,0,0,D,5,9,3,2,9,13,3,4,3,2,0,0,0.37,0.31,0.33,0.2,1.32,1.13,13.53,12.3,2.15,3.25,3.9,2.15,3.1,3.75,2.2,3.25,3.4,2.21,3.23,3.89,2.1,3.1,3.8,2.2,3.25,3.8,2.41,3.16,3.46
E0,2017-09-23,2017-2018,Everton,Bournemouth,80,75,79,76,82,74,79,75,48,35,24,26,381.25,144.5,2,1,H,0,0,D,12,8,4,4,12,11,4,6,3,1,0,0,2.21,0.38,1.36,0.31,2.76,0.15,9.04,13.13,1.65,4.0,5.75,1.65,3.75,5.5,1.65,3.8,5.3,1.72,3.92,5.43,1.67,3.6,5.5,1.67,4.0,5.75,1.74,3.85,5.37
E0,2017-09-23,2017-2018,Leicester,Liverpool,78,82,80,83,78,82,76,80,34,35,26,24,304.25,857.5,2,3,A,1,2,A,12,23,7,6,13,14,3,6,3,3,0,0,2.89,1.93,1.32,1.34,2.11,0.7,11.95,8.42,4.1,3.9,1.91,4.0,3.75,1.87,3.8,3.4,2.0,4.27,3.87,1.89,4.0,3.5,1.91,4.3,3.9,1.87,4.4,4.18,1.81
E0,2017-09-23,2017-2018,Manchester City,Crystal Palace,83,76,84,81,85,77,81,76,32,41,25,25,1010.0,220.73,5,0,H,1,0,H,25,5,9,0,6,7,8,2,3,1,0,0,5.73,0.61,4.51,0.14,2.99,0.0,7.09,29.0,1.14,10.0,21.0,1.15,8.5,15.0,1.15,7.5,18.0,1.15,10.0,18.5,1.14,7.5,21.0,1.13,10.0,22.0,1.13,11.0,21.0
E0,2017-09-23,2017-2018,Southampton,Manchester United,78,83,78,86,78,83,78,81,29,35,25,26,297.0,849.5,0,1,A,0,1,A,14,9,4,4,12,9,8,4,1,4,0,0,0.8,1.07,0.58,0.39,1.01,1.66,8.95,15.26,5.5,3.8,1.73,5.25,3.7,1.7,4.8,3.6,1.75,5.35,3.82,1.75,5.0,3.6,1.73,5.4,3.8,1.73,4.77,3.74,1.84
E0,2017-09-23,2017-2018,Stoke,Chelsea,77,84,78,85,76,85,77,82,35,46,26,24,192.45,884.25,0,4,A,0,2,A,13,7,2,4,5,14,5,0,2,2,0,0,0.6,1.6,0.3,1.54,0.5,2.28,21.06,10.5,6.0,4.1,1.62,5.75,4.0,1.6,5.7,3.9,1.6,5.69,4.25,1.64,6.0,3.6,1.62,5.75,4.1,1.62,6.65,4.6,1.53
E0,2017-09-23,2017-2018,Swansea,Watford,76,77,76,77,76,76,75,76,36,37,26,26,165.49,196.0,1,2,A,0,1,A,10,8,3,4,9,16,5,4,1,3,0,0,1.51,1.26,0.36,0.52,1.58,1.09,11.77,9.58,2.4,3.3,3.25,2.35,3.2,3.2,2.2,3.35,3.3,2.43,3.29,3.28,2.3,3.2,3.2,2.38,3.3,3.3,2.42,3.24,3.35
E0,2017-09-23,2017-2018,West Ham,Tottenham,79,82,80,86,78,82,78,82,41,34,25,24,260.6,829.6,2,3,A,0,2,A,10,15,4,5,10,20,4,3,4,2,0,1,0.68,1.45,0.59,0.93,0.69,2.03,6.26,6.85,6.0,4.33,1.6,5.5,4.1,1.6,4.9,3.8,1.7,5.95,4.36,1.61,5.5,4.0,1.6,6.0,4.3,1.6,5.85,4.37,1.61
E0,2017-09-24,2017-2018,Brighton,Newcastle United,74,75,75,74,74,75,73,75,39,37,26,25,148.2,208.28,1,0,H,0,0,D,7,17,3,5,6,8,2,8,2,1,0,0,0.51,1.37,0.28,0.5,0.6,2.14,15.79,14.63,2.8,3.1,2.9,2.7,3.1,2.8,2.65,3.3,2.65,2.78,3.1,2.96,2.7,3.1,2.7,2.75,3.13,2.9,2.89,3.15,2.8
E0,2017-09-25,2017-2018,Arsenal,West Bromwich Albion,83,77,86,80,82,77,81,76,45,33,24,26,694.0,165.95,2,0,H,1,0,H,16,7,6,3,8,17,7,4,1,4,0,0,2.39,0.77,0.95,0.11,2.56,0.29,5.48,11.25,1.33,5.5,11.0,1.34,5.25,8.75,1.33,5.3,8.7,1.36,5.45,10.0,1.33,5.0,9.0,1.33,5.4,10.5,1.34,5.56,10.78
E0,2017-09-30,2017-2018,Bournemouth,Leicester,75,78,76,80,74,78,75,76,35,34,26,26,144.5,304.25,0,0,D,0,0,D,19,8,4,1,6,10,7,5,1,0,0,0,1.4,0.59,1.23,0.07,2.06,0.65,11.0,11.0,2.8,3.25,2.5,2.7,3.3,2.5,2.65,3.3,2.65,2.9,3.48,2.58,2.75,3.4,2.5,2.8,3.5,2.6,2.64,3.55,2.78
E0,2017-09-30,2017-2018,Chelsea,Manchester City,84,83,85,84,85,85,82,81,46,32,24,25,884.25,1010.0,0,1,A,0,0,D,4,17,2,6,8,13,4,8,0,2,0,0,0.91,1.23,0.91,1.11,1.11,1.57,36.73,7.9,2.75,3.3,2.5,2.75,3.5,2.5,2.65,3.3,2.65,2.84,3.63,2.54,2.8,3.3,2.5,2.8,3.5,2.45,2.77,3.48,2.69
E0,2017-09-30,2017-2018,Huddersfield,Tottenham,73,82,75,86,73,82,72,82,35,34,25,24,106.05,829.6,0,4,A,0,3,A,6,14,1,7,7,4,4,7,1,1,0,0,0.2,1.56,0.06,0.94,0.32,2.47,12.46,13.33,8.5,4.75,1.36,8.0,4.75,1.36,7.0,4.5,1.45,9.54,5.0,1.4,8.0,4.5,1.4,9.0,4.8,1.4,9.0,4.92,1.42
