Div,Date,season,HomeTeam,AwayTeam,HTOa,ATOa,HTAt,ATAt,HTMid,ATMid,HTDef,ATDef,HomeSquad,AwaySquad,HomeAvgAge,AwayAvgAge,HomeMV,AwayMV,FTHG,FTAG,FTR,HTHG,HTAG,HTR,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,HxG,AxG,HxA,AxA,HxPTS,AxPTS,HPPDA,APPDA,B365H,B365D,B365A,BWH,BWD,BWA,IWH,IWD,IWA,PSH,PSD,PSA,WHH,WHD,WHA,VCH,VCD,VCA,PSCH,PSCD,PSCA
E0,2015-09-19,2015-2016,Manchester City,West Ham,82,76,84,76,83,75,81,75,38,50,25,24,499.35,201.33,1,2,A,1,2,A,27,6,8,3,10,7,16,3,1,2,0,0,2.98,1.0,1.96,0.98,2.64,0.24,3.67,23.77,1.29,6.5,11.0,1.28,6.0,10.5,1.25,5.5,10.3,1.27,6.45,12.78,1.29,5.0,12.0,1.25,6.5,13.0,1.29,6.2,11.5
E0,2015-09-19,2015-2016,Newcastle United,Watford,76,75,77,75,77,72,76,74,42,39,24,27,198.0,137.0,1,2,A,0,2,A,15,13,5,4,8,12,5,5,1,2,0,0,1.15,1.34,1.01,1.32,1.18,1.52,9.44,7.59,2.5,3.3,3.1,2.5,3.2,2.8,2.4,3.3,2.75,2.54,3.36,3.04,2.5,3.2,2.9,2.5,3.3,3.13,2.16,3.47,3.73
E0,2015-09-19,2015-2016,Stoke,Leicester,76,74,77,74,76,73,76,73,31,35,27,26,147.0,161.1,2,2,D,2,0,H,11,12,4,5,7,12,3,4,1,4,0,0,1.15,1.23,0.69,0.43,1.24,1.43,6.96,6.0,2.5,3.4,3.0,2.5,3.2,2.8,2.4,3.2,2.85,2.47,3.41,3.1,2.5,3.0,3.0,2.45,3.4,3.13,2.99,3.45,2.53
E0,2015-09-19,2015-2016,Swansea,Everton,77,78,76,80,75,77,76,77,36,39,25,25,145.8,249.85,0,0,D,0,0,D,12,17,3,2,12,11,2,4,2,2,0,1,0.86,1.77,0.49,1.32,0.7,2.06,8.58,9.0,2.3,3.4,3.4,2.3,3.2,3.1,2.3,3.2,3.0,2.3,3.44,3.4,2.3,3.2,3.2,2.25,3.4,3.4,2.21,3.45,3.61
E0,2015-09-20,2015-2016,Liverpool,Norwich,80,74,82,72,78,73,77,71,44,41,23,26,375.25,116.9,1,1,D,0,0,D,23,7,7,2,4,13,6,2,1,2,0,0,1.9,0.56,1.86,0.46,2.36,0.44,8.86,15.19,1.67,4.0,5.75,1.67,3.8,5.5,1.55,3.9,5.6,1.68,3.94,5.81,1.67,3.6,5.5,1.67,4.0,5.75,1.59,4.23,6.5
E0,2015-09-20,2015-2016,Southampton,Manchester United,77,81,77,86,77,81,75,78,35,44,25,23,225.5,439.85,2,3,A,1,1,D,15,10,8,3,6,13,5,5,2,0,0,0,1.84,1.65,1.51,0.51,1.51,1.24,17.45,12.24,3.1,3.3,2.5,3.2,3.2,2.4,3.0,3.2,2.3,3.22,3.3,2.46,3.0,3.0,2.5,3.2,3.2,2.5,3.45,3.28,2.35
E0,2015-09-20,2015-2016,Tottenham,Crystal Palace,79,75,78,74,77,75,79,76,31,38,23,26,371.85,135.7,1,0,H,0,0,D,22,12,6,4,9,11,6,5,1,2,0,0,1.02,0.54,0.8,0.31,1.76,0.9,5.18,10.17,2.0,3.6,4.0,2.0,3.4,3.6,1.85,3.45,4.0,1.99,3.61,4.15,1.95,3.5,3.8,2.0,3.6,4.0,1.94,3.78,4.15
E0,2015-09-26,2015-2016,Leicester,Arsenal,74,81,74,81,74,80,73,79,35,41,26,24,161.1,457.85,2,5,A,1,2,A,16,26,7,12,9,12,6,5,1,1,0,0,1.39,3.9,1.29,2.97,0.24,2.67,10.33,6.77,4.5,4.0,1.8,4.0,3.8,1.85,3.8,3.45,1.9,4.55,3.97,1.83,4.0,3.75,1.85,4.4,3.9,1.85,4.76,4.03,1.78
E0,2015-09-26,2015-2016,Liverpool,Aston Villa,79,75,79,74,79,74,79,76,44,44,23,24,375.25,117.95,3,2,H,1,0,H,21,10,12,4,8,13,11,1,0,0,0,0,1.78,0.89,1.37,0.79,2.03,0.73,7.41,26.42,1.53,4.33,7.0,1.53,4.2,6.5,1.5,4.0,6.1,1.53,4.28,7.48,1.53,3.8,7.0,1.55,4.1,7.5,1.5,4.42,7.79
E0,2015-09-26,2015-2016,Manchester United,Sunderland,81,76,77,78,82,74,75,74,44,42,23,26,439.85,111.25,3,0,H,1,0,H,12,9,7,4,12,17,5,2,0,3,0,0,2.9,0.83,2.19,0.9,2.77,0.14,6.43,22.0,1.2,7.5,16.0,1.22,6.5,13.0,1.2,5.8,13.0,1.23,6.9,16.7,1.22,6.0,13.0,1.22,7.0,15.0,1.22,7.7,13.75
E0,2015-09-26,2015-2016,Newcastle United,Chelsea,76,83,77,83,75,83,76,81,42,40,24,24,198.0,553.5,2,2,D,1,0,H,11,16,5,4,12,15,4,6,1,2,0,0,0.7,1.31,0.64,1.14,0.85,1.86,11.13,4.2,6.0,4.2,1.62,5.75,3.9,1.62,5.4,3.7,1.6,5.98,4.16,1.63,6.0,3.6,1.62,6.0,4.0,1.65,5.8,4.24,1.63
E0,2015-09-26,2015-2016,Southampton,Swansea,77,77,77,78,77,76,75,76,35,36,25,25,225.5,145.8,3,1,H,1,0,H,18,11,7,4,18,14,4,3,3,1,0,0,1.55,1.42,1.2,0.24,1.41,1.28,11.7,11.11,2.05,3.4,4.2,2.05,3.25,3.6,2.2,3.2,3.2,2.04,3.51,4.07,2.05,3.1,4.0,2.1,3.3,4.1,1.85,3.71,4.79
E0,2015-09-26,2015-2016,Stoke,Bournemouth,76,73,75,75,77,71,76,72,31,49,27,25,147.0,99.9,2,1,H,1,0,H,8,11,5,6,13,11,3,7,1,0,0,0,1.94,0.87,1.92,0.66,2.24,0.54,10.43,9.95,2.55,3.3,3.0,2.5,3.3,2.75,2.5,3.2,2.75,2.47,3.46,3.06,2.5,3.1,3.0,2.55,3.3,3.0,2.43,3.49,3.1
E0,2015-09-26,2015-2016,Tottenham,Manchester City,78,83,78,84,76,83,78,82,31,38,23,25,371.85,499.35,4,1,H,1,1,D,15,22,8,8,17,6,5,9,5,1,0,0,2.31,1.58,1.88,1.22,1.9,0.88,5.29,10.9,4.2,3.8,1.91,4.0,3.6,1.91,3.6,3.3,2.0,4.03,3.82,1.96,4.0,3.4,1.95,4.0,3.8,1.95,3.49,3.51,2.23
E0,2015-09-26,2015-2016,West Ham,Norwich,76,74,76,76,77,74,75,71,50,41,24,26,201.33,116.9,2,2,D,1,1,D,19,16,7,7,7,17,7,5,0,0,0,0,2.6,1.39,2.44,0.97,2.19,0.62,9.0,6.73,2.25,3.5,3.4,2.25,3.25,3.1,2.1,3.3,3.3,2.22,3.54,3.49,2.3,3.2,3.2,2.25,3.5,3.4,2.25,3.49,3.45
E0,2015-09-27,2015-2016,Watford,Crystal Palace,74,75,75,74,73,76,72,75,39,38,27,26,137.0,135.7,0,1,A,0,0,D,15,16,2,3,17,22,6,4,4,4,0,0,0.69,2.34,0.48,1.27,0.31,2.54,9.63,8.77,2.5,3.3,3.1,2.5,3.2,2.8,2.5,3.2,2.75,2.49,3.36,3.12,2.5,3.1,3.0,2.7,3.13,3.0,2.61,3.38,2.93
E0,2015-09-28,2015-2016,West Bromwich Albion,Everton,75,78,77,80,73,77,71,74,35,39,26,25,113.1,249.85,2,3,A,1,0,H,9,12,4,4,9,8,6,4,0,3,0,0,1.28,2.3,1.18,2.2,0.65,2.14,11.0,9.6,3.1,3.3,2.5,2.8,3.25,2.45,2.85,3.2,2.4,3.06,3.39,2.51,3.1,3.0,2.5,3.1,3.3,2.5,3.02,3.36,2.55
E0,2015-10-03,2015-2016,Aston Villa,Stoke,75,77,74,75,75,76,76,76,44,31,24,27,117.95,147.0,0,1,A,0,0,D,13,12,2,5,12,12,9,5,1,0,0,0,0.84,1.03,0.62,1.03,1.17,1.49,7.63,8.32,2.5,3.3,3.1,2.5,3.25,2.95,2.4,3.3,2.75,2.5,3.34,3.11,2.5,3.2,2.9,2.5,3.3,3.13,2.71,3.25,2.91
E0,2015-10-03,2015-2016,Bournemouth,Watford,73,75,75,75,72,73,73,73,49,39,25,27,99.9,137.0,1,1,D,1,1,D,12,11,6,2,8,13,5,3,1,1,0,0,1.5,0.91,0.72,0.49,1.9,0.81,11.94,9.88,2.1,3.5,3.8,2.1,3.25,3.5,2.1,3.3,3.3,2.13,3.54,3.72,2.15,3.0,3.75,2.1,3.5,3.8,2.21,3.34,3.72
E0,2015-10-03,2015-2016,Chelsea,Southampton,83,77,83,77,83,76,81,78,40,35,24,25,553.5,225.5,1,3,A,1,1,D,10,13,3,5,14,14,4,6,2,5,0,0,0.52,1.58,0.3,1.44,0.54,2.22,8.73,14.2,1.83,3.7,4.8,1.83,3.6,4.5,1.7,3.6,4.7,1.83,3.76,4.84,1.83,3.2,4.8,1.83,3.75,4.75,1.79,3.9,4.89
E0,2015-10-03,2015-2016,Crystal Palace,West Bromwich Albion,75,76,71,77,75,74,75,71,38,35,26,26,135.7,113.1,2,0,H,0,0,D,21,7,8,2,14,13,8,3,3,3,0,0,1.99,0.26,1.01,0.12,2.73,0.17,4.2,10.52,1.83,3.6,5.0,1.8,3.4,4.5,1.8,3.5,4.2,1.84,3.65,4.93,1.85,3.1,5.0,1.85,3.5,5.0,1.83,3.64,5.0
E0,2015-10-03,2015-2016,Manchester City,Newcastle United,83,76,84,77,83,76,81,72,38,42,25,24,499.35,198.0,6,1,H,1,1,D,23,6,11,4,13,8,6,3,3,1,0,0,3.33,0.98,2.97,0.98,2.71,0.2,5.48,22.55,1.25,7.0,13.0,1.25,6.25,11.5,1.25,5.5,10.3,1.24,6.9,13.8,1.25,6.0,13.0,1.22,7.0,15.0,1.22,7.3,14.85
E0,2015-10-03,2015-2016,Norwich,Leicester,74,74,76,74,74,74,73,73,41,35,26,26,116.9,161.1,1,2,A,0,1,A,17,16,2,5,4,4,16,8,0,1,0,0,1.18,3.0,1.15,1.71,0.33,2.54,11.56,10.22,2.3,3.5,3.3,2.3,3.1,3.2,2.3,3.3,2.9,2.26,3.63,3.31,2.25,3.4,3.1,2.3,3.6,3.2,2.33,3.44,3.34
E0,2015-10-03,2015-2016,Sunderland,West Ham,76,76,77,76,76,77,74,75,42,50,26,24,111.25,201.33,2,2,D,2,1,H,12,20,3,6,14,11,1,8,2,4,1,0,1.08,1.94,1.0,1.34,0.73,2.03,13.0,9.38,3.2,3.4,2.4,3.1,3.2,2.3,2.9,3.3,2.3,3.13,3.46,2.43,2.9,3.4,2.38,3.13,3.5,2.4,3.03,3.55,2.45
E0,2015-10-04,2015-2016,Arsenal,Manchester United,82,81,79,77,80,82,79,78,41,44,24,23,457.85,439.85,3,0,H,3,0,H,12,9,5,5,8,17,3,6,1,3,0,0,2.17,1.04,2.08,1.03,2.23,0.56,21.53,5.78,2.0,3.8,3.8,2.0,3.5,3.75,2.1,3.3,3.3,2.06,3.67,3.81,1.95,3.6,3.75,2.05,3.7,3.8,2.01,3.81,3.84
E0,2015-10-04,2015-2016,Everton,Liverpool,78,80,78,80,78,79,77,79,39,44,25,23,249.85,375.25,1,1,D,1,1,D,14,13,4,4,10,19,5,11,3,3,0,0,1.2,1.31,0.57,1.31,1.27,1.44,12.82,6.28,2.7,3.4,2.8,2.7,3.2,2.75,2.6,3.2,2.6,2.75,3.42,2.75,2.75,2.8,2.9,2.7,3.4,2.8,3.16,3.44,2.42
E0,2015-10-04,2015-2016,Swansea,Tottenham,77,79,77,78,76,76,76,78,36,31,25,23,145.8,371.85,2,2,D,2,1,H,11,19,2,11,8,19,5,6,1,4,0,0,0.77,1.18,0.74,0.98,1.01,1.69,13.86,7.68,2.75,3.25,2.8,2.65,3.2,2.65,2.6,3.2,2.6,2.72,3.33,2.84,2.62,3.25,2.7,2.7,3.4,2.8,2.68,3.46,2.79
E0,2015-10-17,2015-2016,Chelsea,Aston Villa,83,75,83,74,83,74,80,76,40,44,24,24,553.5,117.95,2,0,H,1,0,H,9,8,3,1,22,17,4,4,1,3,0,0,1.23,0.8,1.17,0.57,1.72,0.96,5.41,9.76,1.33,5.75,10.0,1.33,5.0,8.5,1.35,4.8,7.6,1.34,5.41,11.0,1.36,4.8,8.5,1.33,5.5,10.5,1.33,5.83,10.2
E0,2015-10-17,2015-2016,Crystal Palace,West Ham,75,76,71,76,76,77,75,75,38,50,26,24,135.7,201.33,1,3,A,1,1,D,6,24,1,4,9,11,1,9,1,3,1,0,1.08,2.76,0.32,2.63,0.34,2.51,12.55,7.17,2.0,3.6,4.0,2.0,3.5,3.5,1.9,3.45,3.8,2.01,3.67,3.99,2.05,3.3,3.75,2.05,3.5,4.0,1.96,3.77,4.08
E0,2015-10-17,2015-2016,Everton,Manchester United,78,81,80,76,77,82,77,76,39,44,25,23,249.85,439.85,0,3,A,0,2,A,12,10,3,7,12,14,5,3,2,2,0,0,0.65,1.48,0.38,1.43,0.71,2.04,10.74,11.83,3.25,3.4,2.38,3.0,3.3,2.4,2.9,3.3,2.3,3.23,3.4,2.4,3.2,3.0,2.4,3.2,3.3,2.45,3.29,3.48,2.33
E0,2015-10-17,2015-2016,Manchester City,Bournemouth,83,73,84,75,83,72,81,73,38,49,25,25,499.35,99.9,5,1,H,4,1,H,15,5,11,1,11,5,1,7,2,1,0,0,4.71,0.17,3.87,0.17,3.0,0.0,14.32,14.81,1.33,5.75,10.0,1.33,5.25,8.0,1.3,5.0,9.0,1.34,5.58,10.6,1.36,4.8,8.5,1.33,5.5,10.5,1.34,5.38,10.93
E0,2015-10-17,2015-2016,Southampton,Leicester,77,74,77,74,76,74,78,73,35,35,25,26,225.5,161.1,2,2,D,2,0,H,14,26,6,7,16,10,6,7,2,0,0,0,1.47,2.79,0.81,2.36,0.58,2.24,9.06,6.63,1.75,4.0,5.0,1.75,3.7,4.4,1.8,3.5,4.2,1.76,3.88,5.1,1.8,3.25,5.0,1.75,3.9,5.0,1.73,3.94,5.32
E0,2015-10-17,2015-2016,Tottenham,Liverpool,79,80,78,82,76,78,78,79,31,44,23,23,371.85,375.25,0,0,D,0,0,D,13,12,4,3,15,11,8,6,1,2,0,0,0.59,0.72,0.41,0.64,1.14,1.46,5.61,8.19,2.5,3.5,3.0,2.5,3.2,2.95,2.5,3.2,2.75,2.48,3.54,2.99,2.5,3.3,3.0,2.45,3.5,3.0,2.28,3.52,3.36
E0,2015-10-17,2015-2016,Watford,Arsenal,75,82,74,79,73,80,73,79,39,41,27,24,137.0,457.85,0,3,A,0,0,D,8,17,1,6,11,12,3,9,2,1,0,0,0.25,2.69,0.23,2.6,0.09,2.85,9.38,6.3,6.0,4.2,1.62,5.0,4.1,1.6,5.0,3.9,1.6,6.29,4.31,1.59,6.0,3.6,1.62,6.25,4.2,1.6,6.75,4.54,1.53
E0,2015-10-17,2015-2016,West Bromwich Albion,Sunderland,76,76,77,77,74,76,71,74,35,42,26,26,113.1,111.25,1,0,H,0,0,D,8,9,1,2,12,13,1,5,2,2,0,0,2.08,0.66,0.46,0.64,2.57,0.28,9.42,9.17,2.05,3.4,4.2,2.05,3.25,3.6,1.85,3.45,4.0,2.08,3.42,4.07,2.1,3.0,4.0,2.05,3.3,4.2,2.15,3.35,3.91
E0,2015-10-18,2015-2016,Newcastle United,Norwich,76,74,77,76,76,74,76,72,42,41,24,26,198.0,116.9,6,2,H,3,2,H,11,18,6,6,10,10,3,7,1,1,0,0,2.25,1.34,2.05,1.15,2.03,0.75,12.53,7.38,2.6,3.4,2.88,2.6,3.3,2.6,2.5,3.3,2.65,2.58,3.44,2.93,2.62,3.1,2.8,2.6,3.4,2.88,2.48,3.54,2.99
E0,2015-10-19,2015-2016,Swansea,Stoke,77,76,77,75,75,76,76,76,36,31,25,27,145.8,147.0,0,1,A,0,1,A,14,9,2,2,6,14,1,2,2,2,0,0,0.49,1.65,0.37,0.82,0.39,2.41,16.28,16.55,2.05,3.4,4.2,2.05,3.2,3.75,2.0,3.3,3.6,2.08,3.41,4.06,2.05,3.1,4.0,2.05,3.4,4.1,1.88,3.66,4.62
E0,2015-10-24,2015-2016,Arsenal,Everton,82,78,79,78,80,78,80,77,41,39,24,25,457.85,249.85,2,1,H,2,1,H,20,10,5,5,11,14,7,5,2,0,0,1,2.56,0.37,2.46,0.2,2.79,0.13,6.3,8.0,1.44,4.75,8.0,1.44,4.6,7.25,1.45,4.0,7.0,1.43,5.07,8.2,1.44,4.0,8.0,1.44,4.8,8.0,1.39,5.3,8.8
E0,2015-10-24,2015-2016,Aston Villa,Swansea,75,77,74,77,74,76,76,77,44,36,24,25,117.95,145.8,1,2,A,0,0,D,9,11,3,4,10,8,4,6,2,3,0,0,1.1,1.74,1.04,1.67,0.81,1.92,10.36,6.73,3.0,3.3,2.6,2.7,3.2,2.6,2.75,3.2,2.5,3.09,3.22,2.59,3.0,2.9,2.62,3.0,3.25,2.63,3.01,3.25,2.63
E0,2015-10-24,2015-2016,Leicester,Crystal Palace,74,75,75,71,74,76,74,75,35,38,26,26,161.1,135.7,1,0,H,0,0,D,12,9,3,4,7,11,3,2,3,1,0,0,1.34,0.24,1.09,0.2,2.63,0.21,13.53,11.64,2.2,3.6,3.4,2.25,3.3,3.1,2.2,3.2,3.2,2.21,3.56,3.48,2.3,2.9,3.5,2.2,3.6,3.4,2.17,3.57,3.58
E0,2015-10-24,2015-2016,Norwich,West Bromwich Albion,74,76,77,77,74,75,72,72,41,35,26,26,116.9,113.1,0,1,A,0,0,D,16,7,3,4,11,6,13,3,1,2,0,0,1.03,1.45,0.82,1.42,0.96,1.75,7.61,13.59,2.0,3.5,4.2,2.0,3.3,3.7,2.1,3.3,3.3,2.02,3.49,4.18,2.05,3.1,4.0,1.98,3.5,4.33,1.98,3.74,4.03
E0,2015-10-24,2015-2016,Stoke,Watford,76,75,76,75,76,72,76,74,31,39,27,27,147.0,137.0,0,2,A,0,1,A,12,13,1,3,10,18,11,5,3,1,0,0,0.85,1.04,0.77,0.89,1.18,1.48,8.14,13.09,2.1,3.3,4.0,2.1,3.25,3.5,2.0,3.3,3.6,2.1,3.38,4.03,2.15,3.1,3.6,2.1,3.3,4.1,2.1,3.49,3.89
E0,2015-10-24,2015-2016,West Ham,Chelsea,76,83,76,83,77,82,75,81,50,40,24,24,201.33,553.5,2,1,H,1,0,H,12,8,5,4,10,12,7,4,1,5,0,1,0.77,1.14,0.67,1.06,1.01,1.66,9.39,7.73,4.0,3.8,1.95,3.6,3.7,2.0,3.8,3.45,1.9,3.91,3.74,2.01,4.0,3.2,2.0,3.9,3.7,2.0,4.21,3.86,1.91
E0,2015-10-25,2015-2016,Bournemouth,Tottenham,73,79,75,79,69,75,73,79,49,31,25,23,99.9,371.85,1,5,A,1,3,A,11,14,3,9,8,15,4,5,0,1,0,0,0.49,3.43,0.44,0.85,0.05,2.92,12.35,5.51,3.4,3.5,2.25,3.3,3.3,2.25,3.2,3.2,2.2,3.58,3.42,2.23,3.5,3.0,2.25,3.5,3.4,2.25,3.52,3.55,2.2
E0,2015-10-25,2015-2016,Liverpool,Southampton,80,77,80,77,77,76,79,78,44,35,23,25,375.25,225.5,1,1,D,0,0,D,15,8,2,3,8,11,10,7,1,0,0,1,0.68,1.56,0.65,1.48,0.53,2.24,10.88,9.03,2.05,3.6,3.8,2.05,3.5,3.6,1.85,3.45,4.0,2.08,3.56,3.87,2.1,3.3,3.9,2.1,3.5,3.8,2.09,3.53,3.87
E0,2015-10-25,2015-2016,Manchester United,Manchester City,81,83,83,84,80,83,79,81,44,38,23,25,439.85,499.35,0,0,D,0,0,D,6,6,1,1,17,13,6,4,2,2,0,0,0.39,0.31,0.38,0.22,1.33,1.12,7.0,10.83,2.6,3.5,2.8,2.65,3.3,2.85,2.6,3.2,2.6,2.59,3.41,2.93,2.7,3.2,2.88,2.63,3.5,2.8,2.63,3.32,2.95
E0,2015-10-25,2015-2016,Sunderland,Newcastle United,76,76,78,75,74,77,74,75,42,42,26,24,111.25,198.0,3,0,H,1,0,H,9,21,3,8,12,10,1,10,0,2,0,1,2.38,1.42,1.65,0.91,2.18,0.62,12.35,8.94,2.6,3.4,2.9,2.55,3.3,2.65,2.3,3.3,2.9,2.57,3.41,2.96,2.62,3.1,3.0,2.63,3.3,2.9,2.63,3.38,2.91
E0,2015-10-31,2015-2016,Chelsea,Liverpool,83,80,82,81,84,77,80,79,40,44,24,23,553.5,375.25,1,3,A,1,1,D,8,16,2,7,9,21,1,7,1,4,0,0,0.74,0.84,0.26,0.73,1.25,1.38,8.42,6.05,2.1,3.5,3.75,2.1,3.3,3.4,2.1,3.2,3.4,2.07,3.54,3.92,2.1,3.2,3.75,2.1,3.4,3.9,2.12,3.47,3.84
E0,2015-10-31,2015-2016,Crystal Palace,Manchester United,75,81,71,78,76,82,74,79,38,44,26,23,135.7,439.85,0,0,D,0,0,D,10,5,5,1,12,15,7,3,3,3,0,0,0.94,0.39,0.63,0.26,1.87,0.78,9.58,7.43,3.8,3.5,2.1,3.4,3.4,2.1,3.4,3.2,2.1,4.02,3.46,2.08,4.0,3.0,2.1,4.0,3.4,2.1,4.46,3.56,1.94
E0,2015-10-31,2015-2016,Manchester City,Norwich,83,74,84,77,83,74,81,72,38,41,25,26,499.35,116.9,2,1,H,0,0,D,21,5,5,3,4,13,12,4,2,2,0,1,2.84,1.17,1.15,0.2,2.59,0.26,10.0,28.0,1.29,6.0,12.0,1.28,5.75,9.0,1.22,5.5,12.0,1.3,6.22,11.03,1.29,5.0,12.0,1.29,6.25,11.5,1.27,6.59,12.5
E0,2015-10-31,2015-2016,Newcastle United,Stoke,76,76,75,76,75,76,75,76,42,31,24,27,198.0,147.0,0,0,D,0,0,D,15,9,6,2,6,16,11,4,1,3,0,0,1.26,1.38,1.19,1.28,1.22,1.49,15.25,9.73,2.4,3.4,3.2,2.4,3.3,3.0,2.5,3.3,2.65,2.39,3.43,3.24,2.4,3.1,3.1,2.38,3.4,3.25,2.37,3.39,3.29
E0,2015-10-31,2015-2016,Swansea,Arsenal,77,82,77,81,75,80,76,79,36,41,25,24,145.8,457.85,0,3,A,0,0,D,8,15,3,5,12,7,4,4,2,0,0,0,0.26,2.18,0.13,1.46,0.17,2.72,10.78,16.9,5.0,4.0,1.75,4.5,3.6,1.75,4.7,3.6,1.7,5.05,3.93,1.76,5.0,3.5,1.75,5.0,4.0,1.73,4.73,4.01,1.79
E0,2015-10-31,2015-2016,Watford,West Ham,75,76,76,76,72,77,74,75,39,50,27,24,137.0,201.33,2,0,H,1,0,H,20,8,5,3,16,12,7,2,3,0,0,1,1.62,0.61,0.99,0.28,2.15,0.61,10.16,9.95,2.6,3.4,2.9,2.6,3.2,2.7,2.6,3.2,2.6,2.6,3.38,2.94,2.62,3.1,2.8,2.55,3.3,3.0,2.5,3.42,3.05
E0,2015-10-31,2015-2016,West Bromwich Albion,Leicester,76,74,77,75,75,74,72,74,35,35,26,26,113.1,161.1,2,3,A,1,0,H,14,13,6,5,3,11,6,4,0,2,0,0,1.5,2.23,0.64,1.57,0.83,1.92,30.0,7.0,2.9,3.4,2.6,2.6,3.3,2.6,2.65,3.3,2.5,2.84,3.36,2.7,2.9,3.0,2.62,2.9,3.3,2.63,2.97,3.38,2.58
E0,2015-11-01,2015-2016,Everton,Sunderland,78,76,80,76,78,75,74,73,39,42,25,26,249.85,111.25,6,2,H,2,1,H,15,17,8,9,6,5,6,1,3,2,0,0,2.35,1.22,2.33,0.76,2.19,0.62,15.36,15.0,1.5,4.5,7.5,1.5,4.0,6.5,1.5,4.0,6.1,1.49,4.61,7.5,1.53,3.8,7.0,1.5,4.6,7.5,1.48,4.7,7.5
E0,2015-11-01,2015-2016,Southampton,Bournemouth,77,73,76,75,77,72,78,72,35,49,25,25,225.5,99.9,2,0,H,2,0,H,11,16,2,2,5,5,4,6,0,2,1,0,1.16,0.71,1.11,0.51,1.79,0.9,15.78,12.5,1.55,4.33,6.5,1.55,4.0,5.75,1.55,4.0,5.5,1.55,4.37,6.88,1.57,3.8,6.0,1.53,4.33,7.0,1.53,4.41,7.22
E0,2015-11-02,2015-2016,Tottenham,Aston Villa,79,75,79,74,76,74,78,76,31,44,23,24,371.85,117.95,3,1,H,2,0,H,17,13,6,2,6,15,4,3,0,3,0,0,1.14,0.33,0.94,0.24,2.09,0.61,5.96,14.33,1.44,4.75,8.0,1.42,4.33,7.25,1.4,4.4,7.3,1.43,4.8,9.0,1.44,4.2,8.0,1.4,4.8,9.0,1.4,5.09,9.32
E0,2015-11-07,2015-2016,Bournemouth,Newcastle United,73,76,75,75,71,75,72,75,49,42,25,24,99.9,198.0,0,1,A,0,1,A,20,2,5,1,9,11,16,0,2,2,0,0,1.0,0.5,0.87,0.09,1.74,0.91,4.66,14.86,2.25,3.5,3.4,2.25,3.4,3.1,2.2,3.3,3.1,2.18,3.56,3.57,2.25,3.1,3.4,2.2,3.6,3.5,2.22,3.62,3.4
E0,2015-11-07,2015-2016,Leicester,Watford,74,75,75,76,74,72,73,74,35,39,26,27,161.1,137.0,2,1,H,0,0,D,12,8,6,4,10,10,4,2,0,1,0,0,1.56,1.01,0.66,0.16,1.84,0.83,10.55,9.76,1.85,3.8,4.5,1.85,3.6,4.0,1.85,3.45,4.0,1.88,3.79,4.43,1.83,3.2,4.33,1.85,3.8,4.5,1.93,3.71,4.34
E0,2015-11-07,2015-2016,Manchester United,West Bromwich Albion,81,76,83,77,78,75,78,72,44,35,23,26,439.85,113.1,2,0,H,0,0,D,13,4,3,0,11,10,5,1,1,3,0,1,1.28,0.59,0.44,0.55,2.02,0.65,7.52,12.52,1.33,5.25,12.0,1.33,5.0,8.75,1.35,4.8,7.6,1.34,5.25,12.05,1.36,4.0,12.0,1.33,5.25,11.5,1.36,5.1,11.15
E0,2015-11-07,2015-2016,Norwich,Swansea,74,77,77,77,74,75,73,76,41,36,26,25,116.9,145.8,1,0,H,0,0,D,9,8,5,0,12,7,5,2,1,0,0,0,1.2,0.4,1.13,0.4,2.13,0.59,23.05,10.94,2.45,3.4,3.1,2.55,3.2,2.85,2.5,3.3,2.65,2.46,3.47,3.06,2.5,3.1,2.9,2.5,3.4,3.0,2.54,3.43,2.99
E0,2015-11-07,2015-2016,Stoke,Chelsea,77,83,75,83,76,83,76,80,31,40,27,24,147.0,553.5,1,0,H,0,0,D,8,19,2,4,13,10,1,9,3,1,0,0,0.83,1.03,0.83,0.84,1.17,1.5,14.38,5.8,3.8,3.6,2.05,3.6,3.25,2.05,3.3,3.3,2.1,3.96,3.51,2.07,3.75,3.1,2.1,3.9,3.5,2.1,4.53,3.66,1.9
E0,2015-11-07,2015-2016,Sunderland,Southampton,76,77,76,77,76,76,73,78,42,35,26,25,111.25,225.5,0,1,A,0,0,D,9,11,3,4,3,7,10,11,1,3,0,0,0.3,1.8,0.11,0.66,0.25,2.6,19.57,7.32,4.75,3.8,1.8,4.75,3.6,1.75,4.0,3.45,1.85,4.79,3.81,1.82,5.0,3.2,1.8,5.0,3.7,1.8,4.7,4.0,1.79
E0,2015-11-07,2015-2016,West Ham,Everton,76,78,76,80,77,77,75,77,50,39,24,25,201.33,249.85,1,1,D,1,1,D,16,13,5,4,11,12,3,5,1,2,0,0,0.59,1.09,0.5,0.95,0.85,1.82,13.5,18.13,2.6,3.5,2.8,2.55,3.3,2.7,2.5,3.3,2.65,2.58,3.49,2.89,2.62,3.1,2.8,2.55,3.5,2.88,2.45,3.59,2.99
